585	chr1	0	10000	1	N	10000	telomere	no
586	chr1	177417	227417	4	N	50000	clone	yes
587	chr1	267719	317719	6	N	50000	contig	no
588	chr1	471368	521368	8	N	50000	contig	no
605	chr1	2634220	2684220	32	N	50000	clone	yes
76	chr1	3845268	3995268	47	N	150000	contig	no
684	chr1	13052998	13102998	151	N	50000	clone	yes
85	chr1	13219912	13319912	154	N	100000	contig	no
688	chr1	13557162	13607162	157	N	50000	clone	yes
89	chr1	17125658	17175658	196	N	50000	clone	yes
101	chr1	29878082	30028082	337	N	150000	contig	no
1377	chr1	103863906	103913906	1088	N	50000	clone	yes
188	chr1	120697156	120747156	1263	N	50000	clone	yes
188	chr1	120936695	121086695	1265	N	150000	contig	no
188	chr1	121485434	121535434	1269	N	50000	clone	no
23	chr1	121535434	124535434	1270	N	3000000	centromere	no
0	chr1	124535434	142535434	1271	N	18000000	heterochromatin	no
209	chr1	142731022	142781022	1273	N	50000	clone	yes
209	chr1	142967761	143117761	1275	N	150000	contig	no
1678	chr1	143292816	143342816	1277	N	50000	clone	yes
1680	chr1	143544525	143644525	1279	N	100000	contig	no
210	chr1	143771002	143871002	1281	N	100000	contig	no
1684	chr1	144095783	144145783	1285	N	50000	contig	no
1685	chr1	144224481	144274481	1287	N	50000	contig	no
210	chr1	144401744	144451744	1289	N	50000	clone	yes
1688	chr1	144622413	144672413	1291	N	50000	contig	no
1689	chr1	144710724	144810724	1293	N	100000	clone	yes
1697	chr1	145833118	145883118	1307	N	50000	clone	yes
1700	chr1	146164650	146214650	1310	N	50000	clone	yes
212	chr1	146253299	146303299	1312	N	50000	clone	yes
214	chr1	148026038	148176038	1328	N	150000	contig	no
214	chr1	148361358	148511358	1331	N	150000	contig	no
1719	chr1	148684147	148734147	1333	N	50000	clone	yes
1721	chr1	148954460	149004460	1337	N	50000	clone	yes
1725	chr1	149459645	149509645	1342	N	50000	clone	yes
269	chr1	205922707	206072707	1875	N	150000	contig	no
269	chr1	206332221	206482221	1878	N	150000	contig	no
2292	chr1	223747846	223797846	2038	N	50000	clone	yes
2379	chr1	235192211	235242211	2159	N	50000	clone	yes
310	chr1	248908210	249058210	2293	N	150000	contig	no
2486	chr1	249240621	249250621	2302	N	10000	telomere	no
